"","sample_name","Observed","Shannon","InvSimpson","orgname","X16scq","totsum","rspsum","mesocosm","type","stage","sex","date.collected","day","abdomen.length.mm","wing.length","hindleg.length","special","dispersal","temperature","infusion","Wolb_ct1","Wolb_ct2","Act_ct","notes","newday","lib_size","is.neg","even","lib_size_clean"
"287","OL2_8_8_S68_L001",17,1.03319765406535,2.52359240387451,"OL2.8_8",26.19823578,44222,43908,"OL2.8","A.albopictus","Adult","F","8/30/19",15,2.41,2.21,6.21,"","D","H","OL",23.95362091,23.55234909,23.41036034,"","mid",44222,FALSE,0.364673439165071,44173
"288","OL3_1_1_S69_L001",12,0.368521940110991,1.21875066949259,"OL3.1_1",29.2976292,43860,43572,"OL3.1","A.albopictus","Adult","M","8/28/19",13,2.75,2.58,6.55,"","N","C","OL",24.77500534,23.88071823,23.50351524,"","mid",43860,FALSE,0.148304138564896,43716
"289","OL3_1_2_S70_L001",14,0.891313261062281,2.15599493589829,"OL3.1_2",27.24812743,24408,24128,"OL3.1","A.albopictus","Adult","F","9/2/19",18,2.33,2.37,7,"","N","C","OL",24.88629532,25.39679527,23.42039108,"","mid",24408,FALSE,0.337739256764165,24268
"290","OL3_1_3_S71_L001",20,0.227592582775065,1.08262403258951,"OL3.1_3",27.01903838,46979,46616,"OL3.1","A.albopictus","Adult","M","9/9/19",25,2.21,2.24,5.49,"","N","C","OL",23.44360161,24.01220512,25.34917068,"","late",46979,FALSE,0.0759722705477485,46799
"291","OL3_2_1_S72_L001",10,0.741733374919006,1.64860718149347,"OL3.2_1",25.5696132,45036,44931,"OL3.2","A.albopictus","Adult","F","8/30/19",15,2.55,2.54,6.91,"","N","C","OL",21.45275879,21.32028389,22.68870735,"","mid",45036,FALSE,0.3221307117708,45021
"292","OL3_2_2_S73_L001",8,0.70826215092541,1.9093916296591,"OL3.2_2",27.60295157,42319,42182,"OL3.2","A.albopictus","Adult","F","9/1/19",17,2.85,2.74,7.23,"","N","C","OL",21.23829269,19.80386734,22.55931282,"","mid",42319,FALSE,0.34060209759648,42220
"293","OL3_2_3_S74_L001",8,0.691660990283765,1.89521894506688,"OL3.2_3",27.67562499,29788,29623,"OL3.2","A.albopictus","Adult","F","9/2/19",18,2.55,2.76,7.63,"","N","C","OL",20.74279976,20.50073051,23.15066528,"","mid",29788,FALSE,0.332618626886246,29644
"294","OL3_2_4_S75_L001",11,0.604664849582803,1.5129761736344,"OL3.2_4",27.4288441,32651,32527,"OL3.2","A.albopictus","Adult","M","9/3/19",19,2.19,2.49,6.85,"","N","C","OL",23.51911736,24.54657936,23.00582123,"","mid",32651,FALSE,0.252164828231698,32584
"295","OL3_2_5_S76_L001",16,0.369529461713756,1.19548597419383,"OL3.2_5",28.29260119,53387,53030,"OL3.2","A.albopictus","Adult","M","9/3/19",19,2.21,2.32,6.54,"","N","C","OL",24.87580299,24.43319321,23.52405357,"","mid",53387,FALSE,0.133279580469201,53168
"296","OL3_2_6_S77_L001",10,0.668426932513458,1.71699207995179,"OL3.2_6",28.3185711,13425,13339,"OL3.2","A.albopictus","Adult","F","9/4/19",20,2.23,2.77,6.42,"","N","C","OL",24.14127541,24.1366539,23.37375641,"","mid",13425,FALSE,0.290294128346112,13375
"297","OL3_3_1_S78_L001",14,0.638175704565585,1.68475487981952,"OL3.3_1",28.25061269,31071,30914,"OL3.3","A.albopictus","Adult","F","8/30/19",15,2.57,3.05,6.31,"","D","C","OL",23.83854866,24.12313652,22.65111923,"","mid",31071,FALSE,0.241819568451218,30978
"298","OL3_3_2_S79_L001",9,0.435358905448927,1.3266801464716,"OL3.3_2",27.60364834,43605,43524,"OL3.3","A.albopictus","Adult","M","9/1/19",17,2.32,2.24,6.3,"","D","C","OL",23.36704636,22.82760429,23.50547028,"","mid",43605,FALSE,0.198140376700469,43549
"299","OL3_3_3_S80_L001",15,0.494227737333873,1.30249689387615,"OL3.3_3",27.37092366,67033,66743,"OL3.3","A.albopictus","Adult","M","9/2/19",18,2.35,2.31,4.62,"","D","C","OL",23.76592827,23.46290016,23.28615952,"","mid",67033,FALSE,0.182503166718518,66886
"300","OL3_3_4_S81_L001",8,0.396329754508427,1.25095906201732,"OL3.3_4",30.31547792,38063,37660,"OL3.3","A.albopictus","Adult","M","9/2/19",18,2.44,2.15,6.16,"","D","C","OL",25.88256073,25.74209785,24.21931458,"","mid",38063,FALSE,0.190594323795349,37685
"301","OL3_3_5_S82_L001",15,0.682176789108213,1.50182912312081,"OL3.3_5",27.51631044,34359,34083,"OL3.3","A.albopictus","Adult","M","9/3/19",19,2.63,2.6,6.26,"","D","C","OL",24.12549973,22.89544678,23.58956909,"","mid",34359,FALSE,0.251906995236114,34217
"302","OL3_3_6_S83_L001",12,1.14946073085073,2.72654735700344,"OL3.3_6",28.65100631,34746,34540,"OL3.3","A.albopictus","Adult","M","9/5/19",21,2.41,2.54,6.42,"","D","C","OL",26.14922142,26.21922874,25.82003593,"","late",34746,FALSE,0.462577027168725,34661
"303","OL3_4_1_S84_L001",11,0.820772254180199,2.07024026591228,"OL3.4_1",27.71467848,38462,38213,"OL3.4","A.albopictus","Adult","F","8/29/19",14,2.61,2.42,7.62,"","D","C","OL",21.3203125,20.93769646,22.80036926,"","mid",38462,FALSE,0.342288615975438,38298
"304","OL3_4_2_S85_L001",11,0.737893976920353,2.0247439990062,"OL3.4_2",27.79325438,31239,31111,"OL3.4","A.albopictus","Adult","F","8/30/19",15,2.72,3,6.98,"","D","C","OL",20.80007172,20.45063972,22.56747818,"","mid",31239,FALSE,0.307725689812642,31169
"305","OL3_4_3_S86_L001",14,0.941313113746764,2.1868339053178,"OL3.4_3",27.40967837,42644,42142,"OL3.4","A.albopictus","Adult","F","9/3/19",19,2.76,2.88,7.57,"","D","C","OL",20.80472946,20.86345863,22.82571411,"","mid",42644,FALSE,0.356685360027399,42466
"306","OL3_4_4_S87_L001",8,0.460688010298111,1.3307865752853,"OL3.4_4",26.29708322,33148,33078,"OL3.4","A.albopictus","Adult","F","9/3/19",19,3.13,3.14,7.61,"","D","C","OL",23.15842819,23.27330208,22.48309517,"","mid",33148,FALSE,0.22154410261803,33099
"307","OL3_5_1_S88_L001",10,0.739776006627002,2.02677282867457,"OL3.5_1",27.06290798,38727,38602,"OL3.5","A.albopictus","Adult","F","8/27/19",12,2.82,2.61,6.89,"","N","H","OL",24.36491013,24.46465683,22.42519569,"","early",38727,FALSE,0.32128063752253,38621
"308","OL3_5_2_S89_L001",14,0.43685346046502,1.28498992689096,"OL3.5_2",30.21872335,37689,37199,"OL3.5","A.albopictus","Adult","M","8/30/19",15,2.12,2.53,6.42,"","N","H","OL",24.94665718,25.30950928,23.04212952,"","mid",37689,FALSE,0.165533903171671,37312
"309","OL3_6_1_S90_L001",10,0.108850463504385,1.03381302887342,"OL3.6_1",28.89624652,39741,39472,"OL3.6","A.albopictus","Adult","M","8/26/19",11,2.41,2.61,7.53,"","N","H","OL",24.36488152,24.56052589,23.25573158,"","early",39741,FALSE,0.0472731556525657,39563
"310","OL3_6_2_S91_L001",9,0.70323379395434,1.93790298323413,"OL3.6_2",27.5146122,51781,51633,"OL3.6","A.albopictus","Adult","F","8/26/19",11,2.3,2.92,6.71,"","N","H","OL",23.38265038,23.76054382,23.16804886,"","early",51781,FALSE,0.320055492373427,51679
"311","OL3_6_3_S92_L001",16,0.746236207513226,1.96810315997317,"OL3.6_3",28.38029756,38333,38031,"OL3.6","A.albopictus","Adult","F","8/26/19",11,2.14,2.64,6.35,"","N","H","OL",26.02344131,25.59441185,23.47595215,"","early",38333,FALSE,0.26914781897778,38216
"312","OL3_6_4_S93_L001",7,0.206239093094893,1.0882414365775,"OL3.6_4",29.14563185,40140,40140,"OL3.6","A.albopictus","Adult","M","8/28/19",13,2.4,2.15,6.49,"","N","H","OL",24.71504593,24.67155075,23.63624763,"","mid",40140,FALSE,0.105985928073306,40140
"313","OL3_6_5_S94_L001",10,0.621222762099079,1.61443536884958,"OL3.6_5",27.0827751,50952,50758,"OL3.6","A.albopictus","Adult","M","8/28/19",13,2.29,2.18,7.01,"","N","H","OL",24.12231445,24.34895706,23.30485535,"","mid",50952,FALSE,0.269793617612327,50781
"314","OL3_7_1_S96_L001",18,1.03784815022952,2.16156315369755,"OL3.7_1",27.15975863,51648,51342,"OL3.7","A.albopictus","Adult","M","8/27/19",12,2.63,2.39,6.31,"","D","H","OL",24.79702187,24.31543541,24.7146225,"","early",51648,FALSE,0.359070817584013,51476
"315","OL3_7_2_S97_L001",18,1.05751088831502,2.43326515357395,"OL3.7_2",27.16550081,43587,43188,"OL3.7","A.albopictus","Adult","F","8/27/19",12,2.88,2.39,7.71,"","D","H","OL",23.26000595,23.84420395,24.62101936,"","early",43587,FALSE,0.365873658094678,43379
"316","OL3_7_3_S98_L001",21,0.973381210312676,1.98065971163174,"OL3.7_3",27.47687992,72002,71673,"OL3.7","A.albopictus","Adult","M","9/1/19",17,2.37,2.41,6.23,"","D","H","OL",24.47485924,24.24618721,24.88529778,"","mid",72002,FALSE,0.31971556466522,71889
"317","OL3_8_1_S99_L001",14,1.12148021423222,2.74445417085668,"OL3.8_1",26.20109815,58399,58183,"OL3.8","A.albopictus","Adult","F","8/24/19",9,2.56,2.38,7.63,"","D","H","OL",20.68154526,20.64660072,24.46085167,"","early",58399,FALSE,0.424954850979199,58246
"318","OL3_8_2_S100_L001",16,1.01813170784925,2.39773174761904,"OL3.8_2",26.73022256,73368,73170,"OL3.8","A.albopictus","Adult","F","8/26/19",11,2.61,2.41,7.81,"","D","H","OL",20.93550682,21.00998878,25.66957474,"","early",73368,FALSE,0.36721339147148,73234
"319","OL3_8_3_S101_L001",14,0.876599257517723,1.87722598456531,"OL3.8_3",26.85815117,78874,78721,"OL3.8","A.albopictus","Adult","M","8/28/19",13,2.29,2.18,7.01,"","D","H","OL",20.98507309,21.37578201,24.61965752,"","mid",78874,FALSE,0.332163779725665,78791
"320","OL3_8_4_S102_L001",22,0.920486361006814,1.88560687476715,"OL3.8_4",28.112961,50971,50352,"OL3.8","A.albopictus","Adult","M","8/28/19",13,2.42,1.99,5.58,"","D","H","OL",21.33387184,21.5819149,24.95266342,"","mid",50971,FALSE,0.297791562198292,50655
"321","OL3_8_5_S464_L001",15,0.864491414832541,2.12089307543209,"OL3.8_5",26.85649045,50671,50448,"OL3.8","A.albopictus","Adult","F","8/30/19",15,2.55,2.55,7.04,"","D","H","OL",24.54693031,24.22942162,22.99457741,"","mid",50671,FALSE,0.31923020277862,50556
"322","RSP_F_D11_S445_L001",7,1.64828467975397,4.43914619412002,"RSP_F_D11",NA,1197,9,"","Dispersal Filtered","Dispersal","","8/25/19",10,NA,NA,NA,"","","","",NA,NA,NA,"","early",1197,FALSE,0.847050764679019,332
"323","RSP_F_D13_S447_L001",38,3.0795638582797,13.3680075596919,"RSP_F_D13",NA,3328,106,"","Dispersal Filtered","Dispersal","","8/27/19",12,NA,NA,NA,"","","","",NA,NA,NA,"","early",3328,FALSE,0.846595440783,2206
"324","RSP_F_D15_S449_L001",21,2.50378890712284,9.1024442781807,"RSP_F_D15",NA,10601,1474,"","Dispersal Filtered","Dispersal","","8/29/19",14,NA,NA,NA,"","","","",NA,NA,NA,"","mid",10601,FALSE,0.822391346537447,3474
"325","RSP_F_D17_S451_L001",12,1.8120620124298,3.81080615911278,"RSP_F_D17",NA,4843,478,"","Dispersal Filtered","Dispersal","","8/31/19",16,NA,NA,NA,"","","","",NA,NA,NA,"","mid",4843,FALSE,0.729227398777494,2197
"326","RSP_F_D19_S453_L001",10,1.79066240976768,4.49717953705505,"RSP_F_D19",NA,4477,274,"","Dispersal Filtered","Dispersal","","9/2/19",18,NA,NA,NA,"","","","",NA,NA,NA,"","mid",4477,FALSE,0.777674803513684,680
"327","RSP_F_D21_S455_L001",15,2.30386873784964,8.59414524156226,"RSP_F_D21",NA,7713,601,"","Dispersal Filtered","Dispersal","","9/4/19",20,NA,NA,NA,"","","","",NA,NA,NA,"","mid",7713,FALSE,0.850748164458671,3131
"328","RSP_F_D3_S457_L001",21,2.07751996031128,5.02029841039559,"RSP_F_D3",NA,6103,1675,"","Dispersal Filtered","Dispersal","","8/17/19",2,NA,NA,NA,"","","","",NA,NA,NA,"","early",6103,FALSE,0.68237958589813,3584
"329","RSP_F_D5_S439_L001",38,2.6230086567511,7.19697356027744,"RSP_F_D5",NA,8004,2137,"","Dispersal Filtered","Dispersal","","8/19/19",4,NA,NA,NA,"","","","",NA,NA,NA,"","early",8004,FALSE,0.721084956225036,5181
"330","RSP_F_D9_S443_L001",18,2.43065940035381,9.28960966046075,"RSP_F_D9",NA,5221,201,"","Dispersal Filtered","Dispersal","","8/23/19",8,NA,NA,NA,"","","","",NA,NA,NA,"","early",5221,FALSE,0.84095043958049,1759
"331","RSP_NF_D11_S446_L001",32,1.717575072319,2.99588264315541,"RSP_NF_D11",NA,41218,37822,"","Dispersal Unfiltered","Dispersal","","8/25/19",10,NA,NA,NA,"","","","",NA,NA,NA,"","early",41218,FALSE,0.495587407837825,41218
"332","RSP_NF_D13_S448_L001",31,1.77063948748814,3.27094913001524,"RSP_NF_D13",NA,36454,33363,"","Dispersal Unfiltered","Dispersal","","8/27/19",12,NA,NA,NA,"","","","",NA,NA,NA,"","early",36454,FALSE,0.515622039935238,36454
"333","RSP_NF_D15_S450_L001",27,1.6771683660815,2.92350399807138,"RSP_NF_D15",NA,40347,37179,"","Dispersal Unfiltered","Dispersal","","8/29/19",14,NA,NA,NA,"","","","",NA,NA,NA,"","mid",40347,FALSE,0.508874812155008,40347
"334","RSP_NF_D17_S452_L001",33,1.64732894772711,2.8027941460243,"RSP_NF_D17",NA,39666,36554,"","Dispersal Unfiltered","Dispersal","","8/31/19",16,NA,NA,NA,"","","","",NA,NA,NA,"","mid",39666,FALSE,0.471135531317483,39666
"335","RSP_NF_D19_S454_L001",31,1.72309969024778,3.08484570113569,"RSP_NF_D19",NA,52115,47679,"","Dispersal Unfiltered","Dispersal","","9/2/19",18,NA,NA,NA,"","","","",NA,NA,NA,"","mid",52115,FALSE,0.501778133592702,52115
"336","RSP_NF_D21_S456_L001",30,1.69197868809129,3.04024885126576,"RSP_NF_D21",NA,48892,44845,"","Dispersal Unfiltered","Dispersal","","9/4/19",20,NA,NA,NA,"","","","",NA,NA,NA,"","mid",48892,FALSE,0.49746559761975,48890
"337","RSP_NF_D3_S458_L001",25,1.71328132879123,2.88431249894168,"RSP_NF_D3",NA,47243,41392,"","Dispersal Unfiltered","Dispersal","","8/17/19",2,NA,NA,NA,"","","","",NA,NA,NA,"","early",47243,FALSE,0.532260771153353,47243
"338","RSP_NF_D5_S440_L001",27,1.64189520336957,2.6704362861782,"RSP_NF_D5",NA,39319,35281,"","Dispersal Unfiltered","Dispersal","","8/19/19",4,NA,NA,NA,"","","","",NA,NA,NA,"","early",39319,FALSE,0.498172473372476,39319
"339","RSP_NF_D7_S442_L001",26,1.77470085078217,3.19116139184111,"RSP_NF_D7",NA,35460,31405,"","Dispersal Unfiltered","Dispersal","","8/21/19",6,NA,NA,NA,"","","","",NA,NA,NA,"","early",35460,FALSE,0.544704808489154,35460
"340","RSP_NF_D9_S444_L001",30,1.6929580745542,2.85488164297818,"RSP_NF_D9",NA,35877,32802,"","Dispersal Unfiltered","Dispersal","","8/23/19",8,NA,NA,NA,"","","","",NA,NA,NA,"","early",35877,FALSE,0.497753551052911,35877
"341","SG1_1_1_S103_L001",10,0.70029036450457,1.56217445718446,"SG1.1_1",27.07609374,40655,40355,"SG1.1","A.albopictus","Adult","M","8/31/19",16,2.98,2.67,7.21,"","N","C","SG",23.86195946,24.02859306,23.51266861,"","mid",40655,FALSE,0.304132241034351,40427
"342","SG1_4_1_S104_L001",9,0.622305667770053,1.51375787252821,"SG1.4_1",26.95158029,21863,21804,"SG1.4","A.albopictus","Adult","M","8/31/19",16,3.01,2.76,6.98,"","D","C","SG",24.4039917,23.68664551,23.24004555,"","mid",21863,FALSE,0.283223514878255,21820
"343","SG1_6_1_S105_L001",10,0.246030160677521,1.10493361697682,"SG1.6_1",26.51601971,54121,54024,"SG1.6","A.albopictus","Adult","M","9/1/19",17,2.77,2.61,7.01,"","N","H","SG",23.51702881,26.74157715,22.70677567,"","mid",54121,FALSE,0.106849541164018,54054
"344","SG2_1_1_S106_L001",40,0.613765480813763,1.34722172512713,"SG2.1_1",26.84340337,33395,32728,"SG2.1","A.albopictus","Adult","F","9/2/19",18,2.35,2.79,5.79,"","N","C","SG",24.67490196,23.90143967,23.29526329,"","mid",33395,FALSE,0.166382634197839,33288
"345","SG2_1_2_S107_L001",20,0.981462113327237,2.04080463309396,"SG2.1_2",26.16694929,44331,43872,"SG2.1","A.albopictus","Adult","M","9/2/19",18,2.96,2.36,7.43,"","N","C","SG",24.24273682,24.26314926,24.7845459,"","mid",44331,FALSE,0.327620102100405,43991
"346","SG2_1_3_S108_L001",6,0.651188183369914,1.53761394885524,"SG2.1_3",NA,35020,35008,"SG2.1","A.albopictus","Adult","F","9/4/19",20,2.71,2.62,7.44,"","N","C","SG",23.80006981,23.74465752,24.81608772,"","mid",35020,FALSE,0.363435045023351,35011
"347","SG2_1_4_S109_L001",15,0.964144937302803,2.18957940285684,"SG2.1_4",32.22163578,47006,46726,"SG2.1","A.albopictus","Adult","F","9/5/19",21,2.07,2.19,6.91,"","N","C","SG",26.56292534,23.59931946,24.85427666,"","late",47006,FALSE,0.356029196545317,46824
"348","SG2_1_5_S110_L001",8,0.432339923998485,1.27055082182492,"SG2.1_5",25.95998689,73105,73044,"SG2.1","A.albopictus","Adult","F","9/6/19",22,2.12,2.59,6.29,"","N","C","SG",20.97624207,19.55130196,24.0646019,"","late",73105,FALSE,0.207911554776975,73094
"349","SG2_1_6_S111_L001",11,0.4044954146797,1.21369817777905,"SG2.1_6",26.43881071,58319,58259,"SG2.1","A.albopictus","Adult","F","9/6/19",22,2.09,2.88,7.62,"","N","C","SG",20.25111198,20.13650894,23.83777618,"","late",58319,FALSE,0.168687690104018,58290
"350","SG2_1_7_S112_L001",16,0.752434412636761,1.60617132932955,"SG2.1_7",26.91927608,61458,61099,"SG2.1","A.albopictus","Adult","F","9/9/19",25,2.63,2.78,6.99,"","N","C","SG",19.2897892,20.41608047,24.64521599,"","late",61458,FALSE,0.271383348926314,61347
"351","SG2_2_1_S113_L001",12,0.814646613946961,1.83480544569967,"SG2.2_1",27.92848919,35609,35458,"SG2.2","A.albopictus","Adult","F","9/2/19",18,2.79,2.87,6.25,"","N","C","SG",20.50574875,21.52557182,22.97858238,"","mid",35609,FALSE,0.327837914561685,35543
"352","SG2_2_2_S114_L001",17,0.698826004158159,1.85257984481729,"SG2.2_2",27.06934169,54666,54478,"SG2.2","A.albopictus","Adult","M","9/2/19",18,2.38,2.61,6,"","N","C","SG",24.41205597,23.25391197,22.92505455,"","mid",54666,FALSE,0.246654917683563,54573
"353","SG2_2_3_S115_L001",14,0.579398278657655,1.4994990102113,"SG2.2_3",26.05383561,46695,46558,"SG2.2","A.albopictus","Adult","M","9/4/19",20,2.35,2.41,6.03,"","N","C","SG",23.94521332,23.18900681,23.47599792,"","mid",46695,FALSE,0.21954743921464,46636
"354","SG2_2_4_S116_L001",15,0.469084509521988,1.26524080472526,"SG2.2_4",28.03877031,37925,37713,"SG2.2","A.albopictus","Adult","M","9/5/19",21,1.94,2.26,6.81,"","N","C","SG",25.04266167,24.23313141,23.09056473,"","late",37925,FALSE,0.173218542747496,37769
"355","SG2_2_5_S117_L001",13,0.193058389443076,1.07045832555352,"SG2.2_5",25.97299703,56834,56637,"SG2.2","A.albopictus","Adult","M","9/8/19",24,2.12,2.55,6.68,"","N","C","SG",23.59614563,25.2640419,23.53245544,"","late",56834,FALSE,0.0752679146983785,56713
"356","SG2_2_6_S118_L001",11,0.333673716826334,1.17559000262498,"SG2.2_6",25.0702327,74565,74487,"SG2.2","A.albopictus","Adult","F","9/14/19",30,2.51,2.16,6.4,"","N","C","SG",22.10224152,22.51653481,22.85942841,"","late",74565,FALSE,0.139152748083503,74537
"357","SG2_3_1_S119_L001",14,1.03175643496691,2.45720315752436,"SG2.3_1",26.8297864,33850,33701,"SG2.3","A.albopictus","Adult","F","9/3/19",19,2.79,3.08,7.51,"","D","C","SG",24.06548309,24.03174019,24.72895241,"","mid",33850,FALSE,0.390956431066742,33785
"358","SG2_4_1_S120_L001",15,0.371354889484493,1.21897107640046,"SG2.4_1",26.88893955,40768,40451,"SG2.4","A.albopictus","Adult","M","8/29/19",14,2.6,2.6,6.21,"","D","C","SG",24.25544739,24.58511734,24.55799294,"","mid",40768,FALSE,0.137129987225993,40596
"359","SG2_4_2_S121_L001",6,0.453921952465253,1.34394687795585,"SG2.4_2",27.07336595,44715,44658,"SG2.4","A.albopictus","Adult","F","9/3/19",19,3.2,3.22,7.21,"","D","C","SG",23.13216782,22.58800507,24.30283165,"","mid",44715,FALSE,0.253338665295748,44667
"360","SG2_5_1_S122_L001",11,0.736721268282384,1.88100640757791,"SG2.5_1",26.4012766,54392,54251,"SG2.5","A.albopictus","Adult","F","8/27/19",12,2.93,2.99,6.88,"","N","H","SG",19.80718231,20.33672523,23.59868431,"","early",54392,FALSE,0.307236632324906,54288
"361","SG2_5_2_S123_L001",15,0.32361123973385,1.14352540540934,"SG2.5_2",27.13147069,40048,39876,"SG2.5","A.albopictus","Adult","M","8/27/19",12,2.73,2.78,6.56,"","N","H","SG",20.33911705,19.78963089,24.16260338,"","early",40048,FALSE,0.119499719614554,39962
"362","SG2_5_3_S124_L001",12,0.313190058871095,1.16766408753269,"SG2.5_3",28.91587805,62685,62162,"SG2.5","A.albopictus","Adult","M","8/27/19",12,2.81,2.53,6.21,"","N","H","SG",20.94073486,20.14508629,24.25942802,"","early",62685,FALSE,0.126036951487821,62331
"363","SG2_5_4_S125_L001",8,1.02890437244783,2.61024454207411,"SG2.5_4",25.25198361,57958,57901,"SG2.5","A.albopictus","Adult","M","8/28/19",13,2.25,2.24,6.5,"","N","H","SG",18.77474213,20.89191437,23.54012489,"","mid",57958,FALSE,0.494798411893152,57914
"364","SG2_5_5_S126_L001",8,0.721475888919502,1.74523948812963,"SG2.5_5",25.02476662,55490,55381,"SG2.5","A.albopictus","Adult","F","9/1/19",17,2.8,2.48,6.34,"","N","H","SG",23.44813728,23.26021194,22.34128761,"","mid",55490,FALSE,0.346956562355041,55471
"365","SG2_5_6_S127_L001",9,0.479684026024085,1.37662320858011,"SG2.5_6",25.70242499,34610,34504,"SG2.5","A.albopictus","Adult","F","9/3/19",19,2.74,2.67,7.31,"","N","H","SG",23.36654282,23.33204842,23.07901192,"","mid",34610,FALSE,0.218313608436706,34550
"366","SG2_6_1_S128_L001",10,0.631945725587144,1.71782124830064,"SG2.6_1",28.24039213,43587,43416,"SG2.6","A.albopictus","Adult","M","8/26/19",11,2.8,2.1,7,"","N","H","SG",24.30522728,24.46644783,23.89948654,"","early",43587,FALSE,0.274450541484843,43435
"367","SG2_6_2_S129_L001",9,0.673397347786289,1.80206906854512,"SG2.6_2",27.9638998,31146,31004,"SG2.6","A.albopictus","Adult","F","8/27/19",12,2.55,2.66,6.15,"","N","H","SG",25.41758347,25.08804131,22.75914001,"","early",31146,FALSE,0.306476340530777,31026
"368","SG2_6_3_S130_L001",11,0.839227283315348,1.87915184611393,"SG2.6_3",26.84206042,32802,32707,"SG2.6","A.albopictus","Adult","F","8/28/19",13,2.91,2.3,6.57,"","N","H","SG",26.23536682,25.71041298,23.29417038,"","mid",32802,FALSE,0.349984960909473,32739
"369","SG2_6_4_S131_L001",10,0.527683210493295,1.36244854202754,"SG2.6_4",24.05784643,61898,61801,"SG2.6","A.albopictus","Adult","F","8/31/19",16,2.53,2.89,6.32,"","N","H","SG",22.8915062,22.61523247,24.14203644,"","mid",61898,FALSE,0.22916990651023,61849
"370","SG2_7_1_S132_L001",19,0.731294896415381,1.7907927616905,"SG2.7_1",28.83747939,67240,66719,"SG2.7","A.albopictus","Adult","M","8/25/19",10,2.91,2.19,6.07,"","D","H","SG",24.1519413,24.31716156,24.59418488,"","early",67240,FALSE,0.248364765440786,66859
"371","SG2_7_2_S133_L001",14,0.308924013455082,1.16314894215167,"SG2.7_2",28.7408796,53892,53480,"SG2.7","A.albopictus","Adult","M","8/28/19",13,2.58,2.44,5.5,"","D","H","SG",23.85400963,23.8502636,23.30236435,"","mid",53892,FALSE,0.117058470078829,53592
"372","SG2_7_3_S134_L001",13,0.677699759192023,1.83858732751445,"SG2.7_3",27.40752585,41973,41815,"SG2.7","A.albopictus","Adult","F","8/29/19",14,2.39,2.46,7.04,"","D","H","SG",20.65795708,20.0649128,23.27593422,"","mid",41973,FALSE,0.264215649022686,41909
"373","SG2_7_4_S135_L001",15,0.785914323953104,1.99113430019897,"SG2.7_4",27.14526972,64080,63705,"SG2.7","A.albopictus","Adult","F","9/3/19",19,2.45,2.31,6.41,"","D","H","SG",19.76153946,20.01447105,23.09932709,"","mid",64080,FALSE,0.290214089691996,63917
"374","SG2_8_1_S136_L001",12,0.725716127305554,1.87771889414828,"SG2.8_1",27.35806462,57092,56746,"SG2.8","A.albopictus","Adult","F","8/28/19",13,2.33,2.49,6.81,"","D","H","SG",21.43252945,19.99762344,25.33081436,"","mid",57092,FALSE,0.292049654005099,56875
"375","SG2_8_2_S137_L001",17,0.424737293743139,1.29411745359746,"SG2.8_2",27.10076239,65015,64679,"SG2.8","A.albopictus","Adult","M","8/29/19",14,2.73,2.36,6.17,"","D","H","SG",19.36223221,20.20501518,23.44885063,"","mid",65015,FALSE,0.149913628860387,64805
"376","SG2_8_3_S138_L001",12,0.632988423330848,1.58706211368598,"SG2.8_3",26.78857721,60458,60345,"SG2.8","A.albopictus","Adult","F","8/30/19",15,2.41,2.21,6.41,"","D","H","SG",23.18609428,22.97434425,22.57222366,"","mid",60458,FALSE,0.254733280779321,60386
"377","SG2_8_4_S139_L001",11,0.716230724187371,1.77821427617547,"SG2.8_4",25.88187151,77113,76851,"SG2.8","A.albopictus","Adult","F","9/1/19",17,2.43,2.4,6.74,"","D","H","SG",22.77605629,22.34625053,21.59624672,"","mid",77113,FALSE,0.298691411719379,76996
"378","SG2_8_5_S140_L001",11,0.135743417749044,1.04776795108017,"SG2.8_5",25.79023044,45562,45423,"SG2.8","A.albopictus","Adult","M","9/2/19",18,2.4,2.17,7.04,"","D","H","SG",24.31830025,23.80946159,23.44977951,"","mid",45562,FALSE,0.0566094021239842,45507
"379","SG3_3_1_S141_L001",24,0.474844934436436,1.21680171345252,"SG3.3_1",28.21623066,32630,31859,"SG3.3","A.albopictus","Adult","M","9/3/19",19,3.42,2.79,7.21,"","D","C","SG",24.81376648,24.96126175,24.26336098,"","mid",32630,FALSE,0.149413748093892,32564
"380","SG3_5_1_S142_L001",13,0.770974501980345,1.879171917665,"SG3.5_1",27.27557322,44906,44591,"SG3.5","A.albopictus","Adult","F","8/29/19",14,2.49,2.21,6.49,"","N","H","SG",25.11198235,25.26467896,23.61369896,"","mid",44906,FALSE,0.300580789144062,44687
"381","SG3_5_2_S143_L001",12,0.686068559081563,1.60736720364514,"SG3.5_2",22.17228922,58620,58568,"SG3.5","A.albopictus","Adult","F","8/29/19",14,2.38,2.12,6.01,"","N","H","SG",23.35663605,22.98440552,23.95278549,"","mid",58620,FALSE,0.276094298810016,58603
"382","SG3_5_3_S144_L001",6,0.333001355370115,1.20998639062296,"SG3.5_3",25.80560921,38064,38009,"SG3.5","A.albopictus","Adult","F","8/30/19",15,2.76,2.9,6.47,"","N","H","SG",21.9112072,22.19952774,23.64299965,"","mid",38064,FALSE,0.18585159508803,38009
